STATION,DATE,PRCP,, Value
SF000066120,11/26/1979,0,,0.003
SF000066120,11/27/1979,0,,0.003
SF000066120,11/28/1979,0,,0.003
SF000066120,11/29/1979,0,,0.003
SF000066120,11/30/1979,0,,0.003
SF000066120,12/1/1979,0.02,,0.003
SF000066120,12/2/1979,0.02,,0.003
SF000066120,12/3/1979,0,,0.003
SF000066120,12/4/1979,0,,0.003
SF000066120,12/5/1979,0,,0.003
SF000066120,12/6/1979,0.03,,0.003
SF000066120,12/7/1979,0,,0.003
SF000066120,12/8/1979,0,,0.003
SF000066120,12/9/1979,0,,0.003
SF000066120,12/10/1979,0,,0.003
SF000066120,12/11/1979,0,,0.003
SF000066120,12/12/1979,0,,0.003
SF000066120,12/13/1979,0,,0.003
SF000066120,12/14/1979,0,,0.003
SF000066120,12/15/1979,0,,0.003
SF000066120,12/16/1979,0,,0.003
SF000066120,12/17/1979,0,,0.003
SF000066120,12/18/1979,0,,0.003
SF000066120,12/19/1979,0,,0.003
SF000066120,12/20/1979,0,,0.003
SF000066120,12/21/1979,0,,0.003
SF000066120,12/22/1979,0,,0.003
SF000066120,12/23/1979,0.37,,0.003
SF000066120,12/24/1979,0,,0.003
SF000066120,12/25/1979,0,,0.003
SF000066120,12/26/1979,0,,0.003
SF000066120,12/27/1979,0,,0.003
SF000066120,12/28/1979,0.02,,0.003
SF000066120,12/29/1979,0,,0.003
SF000066120,12/30/1979,0,,0.003
SF000066120,12/31/1979,0,,0.003
SF000066120,1/1/1980,0,,0.003
SF000066120,1/2/1980,0.19,,0.003
SF000066120,1/3/1980,0.31,,0.003
SF000066120,1/4/1980,0,,0.003
SF000066120,1/5/1980,0,,0.003
SF000066120,1/6/1980,0,,0.003
SF000066120,1/7/1980,0,,0.003
SF000066120,1/8/1980,0,,0.003
SF000066120,1/9/1980,0,,0.003
SF000066120,1/10/1980,0,,0.003
SF000066120,1/11/1980,0,,0.003
SF000066120,1/12/1980,0,,0.003
SF000066120,1/13/1980,0,,0.003
SF000066120,1/14/1980,0,,0.003
SF000066120,1/15/1980,0,,0.003
SF000066120,1/16/1980,0,,0.003
SF000066120,1/17/1980,0,,0.003
SF000066120,1/18/1980,0,,0.003
SF000066120,1/19/1980,0,,0.003
SF000066120,1/20/1980,0,,0.003
SF000066120,1/21/1980,0,,0.003
SF000066120,1/22/1980,0,,0.003
SF000066120,1/23/1980,0,,0.003
SF000066120,1/24/1980,0,,0.003
SF000066120,1/25/1980,0,,0.003
SF000066120,1/26/1980,0,,0.003
SF000066120,1/27/1980,0,,0.003
SF000066120,1/28/1980,0,,0.003
SF000066120,1/29/1980,0,,0.003
SF000066120,1/30/1980,0,,0.003
SF000066120,1/31/1980,0,,0.003
SF000066120,2/1/1980,0,,0.003
SF000066120,2/2/1980,0.02,,0.003
SF000066120,2/3/1980,0,,0.003
SF000066120,2/4/1980,0.01,,0.003
SF000066120,2/5/1980,0,,0.003
SF000066120,2/6/1980,0.09,,0.003
SF000066120,2/7/1980,0,,0.003
SF000066120,2/8/1980,0,,0.003
SF000066120,2/9/1980,0.21,,0.003
SF000066120,2/10/1980,0.03,,0.003
SF000066120,2/11/1980,0,,0.003
SF000066120,2/12/1980,0,,0.003
SF000066120,2/13/1980,0,,0.003
SF000066120,2/14/1980,0.01,,0.003
SF000066120,2/15/1980,0,,0.003
SF000066120,2/16/1980,0,,0.003
SF000066120,2/17/1980,0,,0.003
SF000066120,2/18/1980,0,,0.003
SF000066120,2/19/1980,0,,0.003
SF000066120,2/20/1980,0,,0.003
SF000066120,2/21/1980,0,,0.003
SF000066120,2/22/1980,0,,0.003
SF000066120,2/23/1980,0,,0.003
SF000066120,2/24/1980,0,,0.003
SF000066120,2/25/1980,0,,0.003
SF000066120,2/26/1980,0,,0.003
SF000066120,2/27/1980,0,,0.003
SF000066120,2/28/1980,0,,0.003
SF000066120,2/29/1980,0,,0.003
SF000066120,3/1/1980,0,,0.003
SF000066120,3/2/1980,0,,0.003
SF000066120,3/3/1980,0,,0.003
SF000066120,3/4/1980,0,,0.003
SF000066120,3/5/1980,0,,0.003
SF000066120,3/6/1980,0,,0.003
SF000066120,3/7/1980,0,,0.003
SF000066120,3/8/1980,0,,0.003
SF000066120,3/9/1980,0,,0.003
SF000066120,3/10/1980,0,,0.003
SF000066120,3/11/1980,0,,0.003
SF000066120,3/12/1980,0,,0.003
SF000066120,3/13/1980,0,,0.003
SF000066120,3/14/1980,0,,0.003
SF000066120,3/15/1980,0,,0.003
SF000066120,3/16/1980,0,,0.003
SF000066120,3/17/1980,0,,0.003
SF000066120,3/18/1980,0,,0.003
SF000066120,3/19/1980,0,,0.003
SF000066120,3/20/1980,0,,0.003
SF000066120,3/21/1980,0,,0.003
SF000066120,3/22/1980,0,,0.003
SF000066120,3/23/1980,0,,0.003
SF000066120,3/24/1980,0,,0.003
SF000066120,3/25/1980,0,,0.003
SF000066120,3/26/1980,0,,0.003
SF000066120,3/27/1980,0,,0.003
SF000066120,3/28/1980,0,,0.003
SF000066120,3/29/1980,0,,0.003
SF000066120,3/30/1980,0,,0.003
SF000066120,3/31/1980,0,,0.003
SF000066120,4/1/1980,0,,0.003
SF000066120,4/2/1980,0,,0.003
SF000066120,4/3/1980,0.02,,0.003
SF000066120,4/4/1980,0.01,,0.003
SF000066120,4/5/1980,0,,0.008
SF000066120,4/6/1980,0,,0.008
SF000066120,4/7/1980,0,,0.007
SF000066120,4/8/1980,0.5,,0.007
SF000066120,4/9/1980,0,,0.026
SF000066120,4/10/1980,0,,0.083
SF000066120,4/11/1980,0,,0.071
SF000066120,4/12/1980,0,,0.035
SF000066120,4/13/1980,0,,0.021
SF000066120,4/14/1980,0.19,,0.013
SF000066120,4/15/1980,0.34,,0.011
SF000066120,4/16/1980,0,,0.008
SF000066120,4/17/1980,0,,0.005
SF000066120,4/18/1980,0,,0.208
SF000066120,4/19/1980,0,,0.317
SF000066120,4/20/1980,0,,0.313
SF000066120,4/21/1980,0,,0.286
SF000066120,4/22/1980,0,,0.257
SF000066120,4/23/1980,0,,0.246
SF000066120,4/24/1980,0,,0.238
SF000066120,4/25/1980,0,,0.217
SF000066120,4/26/1980,0,,0.208
SF000066120,4/27/1980,0,,0.197
SF000066120,4/28/1980,0,,0.186
SF000066120,4/29/1980,0,,0.179
SF000066120,4/30/1980,0,,0.177
SF000066120,5/1/1980,0,,0.184
SF000066120,5/2/1980,0,,0.178
SF000066120,5/3/1980,0,,0.177
SF000066120,5/4/1980,0.12,,0.469
SF000066120,5/5/1980,0.05,,0.743
SF000066120,5/6/1980,0.05,,0.656
SF000066120,5/7/1980,0,,0.63
SF000066120,5/8/1980,0,,0.636
SF000066120,5/9/1980,0,,0.622
SF000066120,5/10/1980,0,,0.597
SF000066120,5/11/1980,0,,0.557
SF000066120,5/12/1980,0.33,,0.498
SF000066120,5/13/1980,0,,0.47
SF000066120,5/14/1980,0,,0.409
SF000066120,5/15/1980,0.14,,0.363
SF000066120,5/16/1980,0,,0.385
SF000066120,5/17/1980,0,,0.487
SF000066120,5/18/1980,0,,1.339
SF000066120,5/19/1980,0,,1.376
SF000066120,5/20/1980,0,,1.048
SF000066120,5/21/1980,0,,0.785
SF000066120,5/22/1980,0.52,,0.692
SF000066120,5/23/1980,0.07,,0.638
SF000066120,5/24/1980,0,,0.622
SF000066120,5/25/1980,0.08,,0.615
SF000066120,5/26/1980,0,,0.58
SF000066120,5/27/1980,0,,0.504
SF000066120,5/28/1980,0,,0.445
SF000066120,5/29/1980,0,,0.439
SF000066120,5/30/1980,0,,0.435
SF000066120,5/31/1980,0,,0.397
SF000066120,6/1/1980,0,,0.36
SF000066120,6/2/1980,0,,0.325
SF000066120,6/3/1980,0,,0.305
SF000066120,6/4/1980,0,,0.289
SF000066120,6/5/1980,0,,0.273
SF000066120,6/6/1980,0,,0.275
SF000066120,6/7/1980,0,,0.282
SF000066120,6/8/1980,0,,0.27
SF000066120,6/9/1980,0.04,,0.234
SF000066120,6/10/1980,0,,0.205
SF000066120,6/11/1980,0,,0.188
SF000066120,6/12/1980,0.04,,0.176
SF000066120,6/13/1980,0.03,,0.188
SF000066120,6/14/1980,0.01,,0.193
SF000066120,6/15/1980,0,,0.174
SF000066120,6/16/1980,0,,0.32
SF000066120,6/17/1980,0,,0.399
SF000066120,6/18/1980,0,,0.349
SF000066120,6/19/1980,0,,0.353
SF000066120,6/20/1980,0.04,,0.306
SF000066120,6/21/1980,0,,0.274
SF000066120,6/22/1980,0.01,,0.274
SF000066120,6/23/1980,0.05,,0.495
SF000066120,6/24/1980,0,,1.021
SF000066120,6/25/1980,0.67,,0.906
SF000066120,6/26/1980,1.37,,0.684
SF000066120,6/27/1980,0.33,,0.561
SF000066120,6/28/1980,0,,0.521
SF000066120,6/29/1980,0,,0.449
SF000066120,6/30/1980,0,,0.408
SF000066120,7/1/1980,0,,0.442
SF000066120,7/2/1980,0,,0.443
SF000066120,7/3/1980,0,,0.441
SF000066120,7/4/1980,0,,0.439
SF000066120,7/5/1980,0,,0.446
SF000066120,7/6/1980,0,,0.456
SF000066120,7/7/1980,0,,0.433
SF000066120,7/8/1980,0,,0.366
SF000066120,7/9/1980,0,,0.327
SF000066120,7/10/1980,0.19,,0.27
SF000066120,7/11/1980,0,,0.241
SF000066120,7/12/1980,0,,0.221
SF000066120,7/13/1980,0,,0.209
SF000066120,7/14/1980,0.01,,0.179
SF000066120,7/15/1980,0,,0.16
SF000066120,7/16/1980,0,,0.175
SF000066120,7/17/1980,0.02,,0.213
SF000066120,7/18/1980,0,,0.216
SF000066120,7/19/1980,0,,0.206
SF000066120,7/20/1980,0,,0.181
SF000066120,7/21/1980,0.03,,0.16
SF000066120,7/22/1980,0,,0.134
SF000066120,7/23/1980,0,,0.118
SF000066120,7/24/1980,0,,0.106
SF000066120,7/25/1980,0,,0.101
SF000066120,7/26/1980,0,,0.093
SF000066120,7/27/1980,0,,0.089
SF000066120,7/28/1980,0,,0.071
SF000066120,7/29/1980,0.19,,0.057
SF000066120,7/30/1980,0,,0.043
SF000066120,7/31/1980,0,,0.03
SF000066120,8/1/1980,0,,0.023
SF000066120,8/2/1980,0,,0.019
SF000066120,8/3/1980,0,,0.016
SF000066120,8/4/1980,0,,0.013
SF000066120,8/5/1980,0.04,,0.011
SF000066120,8/6/1980,0,,0.008
SF000066120,8/7/1980,0.15,,0.006
SF000066120,8/8/1980,0,,0.003
SF000066120,8/9/1980,0,,0.003
SF000066120,8/10/1980,0,,0.003
SF000066120,8/11/1980,0.98,,0.003
SF000066120,8/12/1980,0.16,,0.003
SF000066120,8/13/1980,0,,0.003
SF000066120,8/14/1980,0,,0.003
SF000066120,8/15/1980,0,,0.003
SF000066120,8/16/1980,0,,0.003
SF000066120,8/17/1980,0,,0.003
SF000066120,8/18/1980,0,,0.003
SF000066120,8/19/1980,0,,0.003
SF000066120,8/20/1980,0,,0.003
SF000066120,8/21/1980,0.19,,0.003
SF000066120,8/22/1980,0.21,,0.003
SF000066120,8/23/1980,0.01,,0.003
SF000066120,8/24/1980,0.02,,0.003
SF000066120,8/25/1980,0.05,,0.003
SF000066120,8/26/1980,0,,0.003
SF000066120,8/27/1980,0,,0.003
SF000066120,8/28/1980,0,,0.003
SF000066120,8/29/1980,0,,0.003
SF000066120,8/30/1980,0.01,,0.003
SF000066120,8/31/1980,0,,0.003
SF000066120,9/1/1980,0.01,,0.003
SF000066120,9/2/1980,0,,0.003
SF000066120,9/3/1980,0,,0.003
SF000066120,9/4/1980,0,,0.003
SF000066120,9/5/1980,0.69,,0.003
SF000066120,9/6/1980,0,,0.003
SF000066120,9/7/1980,0,,0.003
SF000066120,9/8/1980,0,,0.003
SF000066120,9/9/1980,0,,0.003
SF000066120,9/10/1980,0.04,,0.003
SF000066120,9/11/1980,0,,0.003
SF000066120,9/12/1980,0.01,,0.003
SF000066120,9/13/1980,0,,0.003
SF000066120,9/14/1980,0,,0.003
SF000066120,9/15/1980,0,,0.003
SF000066120,9/16/1980,0.02,,0.003
SF000066120,9/17/1980,0,,0.003
SF000066120,9/18/1980,0,,0.003
SF000066120,9/19/1980,0,,0.003
SF000066120,9/20/1980,0.05,,0.003
SF000066120,9/21/1980,0,,0.003
SF000066120,9/22/1980,0,,0.003
SF000066120,9/23/1980,0,,0.003
SF000066120,9/24/1980,0.01,,0.003
SF000066120,9/25/1980,0,,0.003
SF000066120,9/26/1980,0,,0.003
SF000066120,9/27/1980,0,,0.003
SF000066120,9/28/1980,0,,0.003
SF000066120,9/29/1980,0,,0.003
SF000066120,9/30/1980,0,,0.003
SF000066120,10/1/1980,0.25,,0.003
SF000066120,10/2/1980,0.1,,0.003
SF000066120,10/3/1980,0,,0.003
SF000066120,10/4/1980,0,,0.003
SF000066120,10/5/1980,0.02,,0.003
SF000066120,10/6/1980,0,,0.003
SF000066120,10/7/1980,0,,0.003
SF000066120,10/8/1980,0,,0.003
SF000066120,10/9/1980,0,,0.003
SF000066120,10/10/1980,0,,0.003
SF000066120,10/11/1980,0,,0.003
SF000066120,10/12/1980,0,,0.003
SF000066120,10/13/1980,0.11,,0.003
SF000066120,10/14/1980,0.24,,0.003
SF000066120,10/15/1980,0.08,,0.003
SF000066120,10/16/1980,0,,0.003
SF000066120,10/17/1980,0,,0.003
SF000066120,10/18/1980,0,,0.003
SF000066120,10/19/1980,0,,0.003
SF000066120,10/20/1980,0.2,,0.003
SF000066120,10/21/1980,0.02,,0.003
SF000066120,10/22/1980,0,,0.003
SF000066120,10/23/1980,0,,0.003
SF000066120,10/24/1980,0,,0.003
SF000066120,10/25/1980,0,,0.003
SF000066120,10/26/1980,0,,0.003
SF000066120,10/27/1980,0,,0.003
SF000066120,10/28/1980,0,,0.003
SF000066120,10/29/1980,0,,0.003
SF000066120,10/30/1980,0,,0.003
SF000066120,10/31/1980,0,,0.003
SF000066120,11/1/1980,0,,0.003
SF000066120,11/2/1980,0,,0.003
SF000066120,11/3/1980,0,,0.003
SF000066120,11/4/1980,0.1,,0.003
SF000066120,11/5/1980,0.1,,0.003
SF000066120,11/6/1980,0.01,,0.003
SF000066120,11/7/1980,0,,0.003
SF000066120,11/8/1980,0,,0.003
SF000066120,11/9/1980,0,,0.003
SF000066120,11/10/1980,0.02,,0.003
SF000066120,11/11/1980,0.04,,0.003
SF000066120,11/12/1980,0.27,,0.003
SF000066120,11/13/1980,0,,0.003
SF000066120,11/14/1980,0,,0.003
SF000066120,11/15/1980,0,,0.003
SF000066120,11/16/1980,0.08,,0.003
SF000066120,11/17/1980,0.26,,0.003
SF000066120,11/18/1980,0.02,,0.003
SF000066120,11/19/1980,0,,0.003
SF000066120,11/20/1980,0,,0.003
SF000066120,11/21/1980,0,,0.003
SF000066120,11/22/1980,0,,0.003
SF000066120,11/23/1980,0,,0.003
SF000066120,11/24/1980,0,,0.003
SF000066120,11/25/1980,0.02,,0.003
SF000066120,11/26/1980,0,,0.003
SF000066120,11/27/1980,0.33,,0.003
SF000066120,11/28/1980,0,,0.003
SF000066120,11/29/1980,0.46,,0.003
SF000066120,11/30/1980,0.26,,0.003
SF000066120,12/1/1980,0,,0.003
SF000066120,12/2/1980,0,,0.003
SF000066120,12/3/1980,0,,0.003
SF000066120,12/4/1980,0,,0.003
SF000066120,12/5/1980,0.15,,0.003
SF000066120,12/6/1980,0,,0.003
SF000066120,12/7/1980,0,,0.003
SF000066120,12/8/1980,0,,0.003
SF000066120,12/9/1980,0,,0.003
SF000066120,12/10/1980,0,,0.003
SF000066120,12/11/1980,0,,0.003
SF000066120,12/12/1980,0,,0.003
SF000066120,12/13/1980,0,,0.003
SF000066120,12/14/1980,0,,0.003
SF000066120,12/15/1980,0,,0.003
SF000066120,12/16/1980,0.02,,0.003
SF000066120,12/17/1980,0,,0.003
SF000066120,12/18/1980,0,,0.003
SF000066120,12/19/1980,0,,0.003
SF000066120,12/20/1980,0.4,,0.003
SF000066120,12/21/1980,0,,0.003
SF000066120,12/22/1980,0,,0.003
SF000066120,12/23/1980,0,,0.003
SF000066120,12/24/1980,0,,0.003
SF000066120,12/25/1980,0,,0.003
SF000066120,12/26/1980,0,,0.003
SF000066120,12/27/1980,0,,0.003
SF000066120,12/28/1980,0,,0.003
SF000066120,12/29/1980,0,,0.003
SF000066120,12/30/1980,0,,0.003
SF000066120,12/31/1980,0,,0.003
SF000066120,1/1/1981,0,,0.003
SF000066120,1/2/1981,0,,0.003
SF000066120,1/3/1981,0,,0.003
SF000066120,1/4/1981,0,,0.003
SF000066120,1/5/1981,0,,0.003
SF000066120,1/6/1981,0.01,,0.003
SF000066120,1/7/1981,0,,0.003
SF000066120,1/8/1981,0,,0.003
SF000066120,1/9/1981,0,,0.003
SF000066120,1/10/1981,0,,0.003
SF000066120,1/11/1981,0,,0.003
SF000066120,1/12/1981,0,,0.003
SF000066120,1/13/1981,0.02,,0.003
SF000066120,1/14/1981,0,,0.003
SF000066120,1/15/1981,0.05,,0.003
SF000066120,1/16/1981,0.01,,0.003
SF000066120,1/17/1981,0,,0.003
SF000066120,1/18/1981,0,,0.003
SF000066120,1/19/1981,0,,0.003
SF000066120,1/20/1981,0,,0.003
SF000066120,1/21/1981,0,,0.003
SF000066120,1/22/1981,0.3,,0.003
SF000066120,1/23/1981,0.42,,0.003
SF000066120,1/24/1981,1.21,,0.003
SF000066120,1/25/1981,0.36,,0.003
SF000066120,1/26/1981,0.22,,0.003
SF000066120,1/27/1981,0,,0.003
SF000066120,1/28/1981,0,,0.003
SF000066120,1/29/1981,0,,0.003
SF000066120,1/30/1981,0,,0.003
SF000066120,1/31/1981,0,,0.003
SF000066120,2/1/1981,0.27,,0.003
SF000066120,2/2/1981,0,,0.003
SF000066120,2/3/1981,0,,0.003
SF000066120,2/4/1981,0,,0.004
SF000066120,2/5/1981,0,,0.004
SF000066120,2/6/1981,0,,0.005
SF000066120,2/7/1981,0,,0.005
SF000066120,2/8/1981,0,,0.005
SF000066120,2/9/1981,0,,0.006
SF000066120,2/10/1981,0,,0.006
SF000066120,2/11/1981,0,,0.006
SF000066120,2/12/1981,0,,0.006
SF000066120,2/13/1981,0,,0.005
SF000066120,2/14/1981,0,,0.005
SF000066120,2/15/1981,0,,0.005
SF000066120,2/16/1981,0,,0.005
SF000066120,2/17/1981,0,,0.005
SF000066120,2/18/1981,0,,0.005
SF000066120,2/19/1981,0,,0.005
SF000066120,2/20/1981,0,,0.004
SF000066120,2/21/1981,0,,0.004
SF000066120,2/22/1981,0,,0.004
SF000066120,2/23/1981,0,,0.003
SF000066120,2/24/1981,0,,0.003
SF000066120,2/25/1981,0,,0.003
SF000066120,2/26/1981,0,,0.003
SF000066120,2/27/1981,0,,0.003
SF000066120,2/28/1981,0,,0.003
SF000066120,3/1/1981,0.26,,0.003
SF000066120,3/2/1981,0,,0.003
SF000066120,3/3/1981,0,,0.003
SF000066120,3/4/1981,0,,0.003
SF000066120,3/5/1981,0,,0.003
SF000066120,3/6/1981,0,,0.003
SF000066120,3/7/1981,0,,0.003
SF000066120,3/8/1981,0,,0.003
SF000066120,3/9/1981,0,,0.003
SF000066120,3/10/1981,0,,0.003
SF000066120,3/11/1981,0,,0.003
SF000066120,3/12/1981,0,,0.003
SF000066120,3/13/1981,0.02,,0.003
SF000066120,3/14/1981,0,,0.003
SF000066120,3/15/1981,0,,0.003
SF000066120,3/16/1981,0,,0.003
SF000066120,3/17/1981,0,,0.003
SF000066120,3/18/1981,0,,0.003
SF000066120,3/19/1981,0,,0.003
SF000066120,3/20/1981,0,,0.003
SF000066120,3/21/1981,0,,0.003
SF000066120,3/22/1981,0.72,,0.003
SF000066120,3/23/1981,0.11,,0.003
SF000066120,3/24/1981,0,,0.003
SF000066120,3/25/1981,0.37,,0.003
SF000066120,3/26/1981,0,,0.003
SF000066120,3/27/1981,0,,0.003
SF000066120,3/28/1981,0,,0.003
SF000066120,3/29/1981,0,,0.003
SF000066120,3/30/1981,0,,0.003
SF000066120,3/31/1981,0,,0.003
SF000066120,4/1/1981,0,,0.003
SF000066120,4/2/1981,0,,0.003
SF000066120,4/3/1981,0.01,,0.003
SF000066120,4/4/1981,0,,0.003
SF000066120,4/5/1981,0.03,,0.003
SF000066120,4/6/1981,0.44,,0.003
SF000066120,4/7/1981,0,,0.003
SF000066120,4/8/1981,0,,0.003
SF000066120,4/9/1981,0,,0.003
SF000066120,4/10/1981,0,,0.003
SF000066120,4/11/1981,0,,0.003
SF000066120,4/12/1981,0,,0.003
SF000066120,4/13/1981,0,,0.003
SF000066120,4/14/1981,0.04,,0.003
SF000066120,4/15/1981,0,,0.003
SF000066120,4/16/1981,0,,0.003
SF000066120,4/17/1981,0,,0.003
SF000066120,4/18/1981,0,,0.003
SF000066120,4/19/1981,0,,0.003
SF000066120,4/20/1981,0,,0.003
SF000066120,4/21/1981,0,,0.003
SF000066120,4/22/1981,0.13,,0.003
SF000066120,4/23/1981,0,,0.003
SF000066120,4/24/1981,0.11,,0.003
SF000066120,4/25/1981,1.43,,0.003
SF000066120,4/26/1981,0.05,,0.003
SF000066120,4/27/1981,0.06,,0.003
SF000066120,4/28/1981,0,,0.003
SF000066120,4/29/1981,0,,0.003
SF000066120,4/30/1981,0,,0.003
SF000066120,5/1/1981,0,,0.003
SF000066120,5/2/1981,0,,0.003
SF000066120,5/3/1981,0,,0.003
SF000066120,5/4/1981,0,,0.003
SF000066120,5/5/1981,0,,0.003
SF000066120,5/6/1981,0,,0.003
SF000066120,5/7/1981,0,,0.003
SF000066120,5/8/1981,0,,0.003
SF000066120,5/9/1981,0,,0.003
SF000066120,5/10/1981,0.02,,0.003
SF000066120,5/11/1981,0,,0.003
SF000066120,5/12/1981,0,,0.042
SF000066120,5/13/1981,0,,0.065
SF000066120,5/14/1981,0,,0.049
SF000066120,5/15/1981,0,,0.068
SF000066120,5/16/1981,0,,0.103
SF000066120,5/17/1981,0,,0.115
SF000066120,5/18/1981,0,,1.078
SF000066120,5/19/1981,0,,1.926
SF000066120,5/20/1981,0.02,,1.423
SF000066120,5/21/1981,0,,1.148
SF000066120,5/22/1981,0,,0.932
SF000066120,5/23/1981,0,,0.793
SF000066120,5/24/1981,0,,0.675
SF000066120,5/25/1981,0,,0.599
SF000066120,5/26/1981,0.06,,0.575
SF000066120,5/27/1981,0.06,,2.29
SF000066120,5/28/1981,0,,13.762
SF000066120,5/29/1981,0,,17.882
SF000066120,5/30/1981,0,,17.877
SF000066120,5/31/1981,0,,15.621
SF000066120,6/1/1981,0,,10.678
SF000066120,6/2/1981,0,,7.767
SF000066120,6/3/1981,0.02,,8.734
SF000066120,6/4/1981,0,,7.122
SF000066120,6/5/1981,0.1,,9.259
SF000066120,6/6/1981,0,,15.639
SF000066120,6/7/1981,0,,11.405
SF000066120,6/8/1981,0.02,,17.542
SF000066120,6/9/1981,0,,16.296
SF000066120,6/10/1981,0,,11.307
SF000066120,6/11/1981,0,,7.813
SF000066120,6/12/1981,0,,5.89
SF000066120,6/13/1981,0.13,,6.396
SF000066120,6/14/1981,0,,14.05
SF000066120,6/15/1981,0,,9.137
SF000066120,6/16/1981,0,,6.159
SF000066120,6/17/1981,0,,4.775
SF000066120,6/18/1981,0,,4.001
SF000066120,6/19/1981,0.69,,3.368
SF000066120,6/20/1981,0.11,,2.926
SF000066120,6/21/1981,0,,2.719
SF000066120,6/22/1981,0,,2.303
SF000066120,6/23/1981,0,,2.015
SF000066120,6/24/1981,0,,2.099
SF000066120,6/25/1981,0,,2.373
SF000066120,6/26/1981,0,,2.118
SF000066120,6/27/1981,0,,1.821
SF000066120,6/28/1981,0.02,,1.634
SF000066120,6/29/1981,0,,1.487
SF000066120,6/30/1981,0,,1.346
SF000066120,7/1/1981,0,,1.236
SF000066120,7/2/1981,0,,1.145
SF000066120,7/3/1981,0,,1.018
SF000066120,7/4/1981,0,,0.92
SF000066120,7/5/1981,1.34,,0.806
SF000066120,7/6/1981,0.09,,0.743
SF000066120,7/7/1981,0,,0.924
SF000066120,7/8/1981,0,,1.82
SF000066120,7/9/1981,0.28,,1.839
SF000066120,7/10/1981,0,,1.291
SF000066120,7/11/1981,0.27,,1.005
SF000066120,7/12/1981,0,,0.913
SF000066120,7/13/1981,0,,0.857
SF000066120,7/14/1981,0,,0.949
SF000066120,7/15/1981,0,,0.863
SF000066120,7/16/1981,0,,0.765
SF000066120,7/17/1981,0,,0.69
SF000066120,7/18/1981,0.88,,0.613
SF000066120,7/19/1981,0,,0.54
SF000066120,7/20/1981,0,,0.504
SF000066120,7/21/1981,0.11,,0.447
SF000066120,7/22/1981,0,,0.401
SF000066120,7/23/1981,0,,0.356
SF000066120,7/24/1981,0,,0.353
SF000066120,7/25/1981,0.13,,0.348
SF000066120,7/26/1981,0,,0.451
SF000066120,7/27/1981,0,,0.478
SF000066120,7/28/1981,0,,0.523
SF000066120,7/29/1981,0,,0.691
SF000066120,7/30/1981,0.29,,0.622
SF000066120,7/31/1981,0.06,,0.559
SF000066120,8/1/1981,0,,0.692
SF000066120,8/2/1981,0,,2
SF000066120,8/3/1981,0.04,,2.808
SF000066120,8/4/1981,0,,1.801
SF000066120,8/5/1981,0,,1.321
SF000066120,8/6/1981,0.17,,0.986
SF000066120,8/7/1981,0,,0.791
SF000066120,8/8/1981,0,,0.681
SF000066120,8/9/1981,0,,0.621
SF000066120,8/10/1981,0.63,,0.484
SF000066120,8/11/1981,0,,0.425
SF000066120,8/12/1981,0,,0.354
SF000066120,8/13/1981,0,,0.325
SF000066120,8/14/1981,0.02,,0.32
SF000066120,8/15/1981,0.05,,0.308
SF000066120,8/16/1981,0,,0.276
SF000066120,8/17/1981,0,,0.259
SF000066120,8/18/1981,0,,0.239
SF000066120,8/19/1981,0,,0.204
SF000066120,8/20/1981,0,,0.181
SF000066120,8/21/1981,0,,0.169
SF000066120,8/22/1981,0,,0.153
SF000066120,8/23/1981,0.11,,0.142
SF000066120,8/24/1981,0,,0.132
SF000066120,8/25/1981,0.63,,0.11
SF000066120,8/26/1981,0.15,,0.103
SF000066120,8/27/1981,0.02,,0.092
SF000066120,8/28/1981,0.15,,0.081
SF000066120,8/29/1981,0.09,,0.076
SF000066120,8/30/1981,0.04,,0.076
SF000066120,8/31/1981,0,,0.075
SF000066120,9/1/1981,0,,0.07
SF000066120,9/2/1981,0,,0.061
SF000066120,9/3/1981,0,,0.051
SF000066120,9/4/1981,0,,0.047
SF000066120,9/5/1981,0.09,,0.045
SF000066120,9/6/1981,0.12,,0.042
SF000066120,9/7/1981,0.43,,0.04
SF000066120,9/8/1981,0,,0.036
SF000066120,9/9/1981,0,,0.032
SF000066120,9/10/1981,0,,0.03
SF000066120,9/11/1981,0,,0.027
SF000066120,9/12/1981,0,,0.024
SF000066120,9/13/1981,0.48,,0.022
SF000066120,9/14/1981,0.52,,0.019
SF000066120,9/15/1981,0.52,,0.017
SF000066120,9/16/1981,0,,0.015
SF000066120,9/17/1981,0,,0.013
SF000066120,9/18/1981,0,,0.011
SF000066120,9/19/1981,0.04,,0.01
SF000066120,9/20/1981,0,,0.008
SF000066120,9/21/1981,0,,0.006
SF000066120,9/22/1981,0,,0.005
SF000066120,9/23/1981,0,,0.003
SF000066120,9/24/1981,0,,0.003
SF000066120,9/25/1981,0,,0.003
SF000066120,9/26/1981,0.13,,0.003
SF000066120,9/27/1981,0,,0.003
SF000066120,9/28/1981,0,,0.003
SF000066120,9/29/1981,0,,0.003
SF000066120,9/30/1981,0,,0.003
SF000066120,10/1/1981,0.04,,0.003
SF000066120,10/2/1981,0,,0.003
SF000066120,10/3/1981,0,,0.003
SF000066120,10/4/1981,0,,0.003
SF000066120,10/5/1981,0,,0.003
SF000066120,10/6/1981,0,,0.003
SF000066120,10/7/1981,0,,0.003
SF000066120,10/8/1981,0,,0.003
SF000066120,10/9/1981,0,,0.003
