STATION,DATE,PRCP,, Value
SF000477160,4/13/1990,0,,0.073
SF000477160,4/14/1990,0,,0.072
SF000477160,4/15/1990,0,,0.071
SF000477160,4/16/1990,0,,0.069
SF000477160,4/17/1990,0,,0.069
SF000477160,4/18/1990,0.04,,0.069
SF000477160,4/19/1990,0.26,,0.069
SF000477160,4/20/1990,0,,0.069
SF000477160,4/21/1990,0.65,,0.069
SF000477160,4/22/1990,0,,0.069
SF000477160,4/23/1990,0,,0.069
SF000477160,4/24/1990,0,,0.07
SF000477160,4/25/1990,0,,0.071
SF000477160,4/26/1990,0,,0.072
SF000477160,4/27/1990,0.12,,0.073
SF000477160,4/28/1990,0.24,,0.074
SF000477160,4/29/1990,0,,0.075
SF000477160,4/30/1990,0.83,,0.076
SF000477160,5/1/1990,0.08,,0.076
SF000477160,5/2/1990,0,,0.076
SF000477160,5/3/1990,0.16,,0.076
SF000477160,5/4/1990,0,,0.075
SF000477160,5/5/1990,0,,0.075
SF000477160,5/6/1990,0,,0.075
SF000477160,5/7/1990,0,,0.075
SF000477160,5/8/1990,0,,0.075
SF000477160,5/9/1990,0,,0.076
SF000477160,5/10/1990,0,,0.076
SF000477160,5/11/1990,0,,0.077
SF000477160,5/12/1990,0,,0.091
SF000477160,5/13/1990,0,,0.179
SF000477160,5/14/1990,0,,0.28
SF000477160,5/15/1990,0,,0.204
SF000477160,5/16/1990,0,,0.238
SF000477160,5/17/1990,0,,0.305
SF000477160,5/18/1990,0,,0.255
SF000477160,5/19/1990,0,,0.224
SF000477160,5/20/1990,0.73,,0.201
SF000477160,5/21/1990,0,,0.188
SF000477160,5/22/1990,0,,0.179
SF000477160,5/23/1990,0,,0.166
SF000477160,5/24/1990,0,,0.162
SF000477160,5/25/1990,0,,0.158
SF000477160,5/26/1990,0,,0.153
SF000477160,5/27/1990,0,,0.145
SF000477160,5/28/1990,0,,0.148
SF000477160,5/29/1990,0,,0.146
SF000477160,5/30/1990,0,,0.142
SF000477160,5/31/1990,0,,0.14
SF000477160,6/1/1990,0,,0.155
SF000477160,6/2/1990,0,,0.154
SF000477160,6/3/1990,0,,0.147
SF000477160,6/4/1990,0,,0.142
SF000477160,6/5/1990,0,,0.141
SF000477160,6/6/1990,0,,0.14
SF000477160,6/7/1990,0,,0.139
SF000477160,6/8/1990,0,,0.137
SF000477160,6/9/1990,0,,0.136
SF000477160,6/10/1990,0,,0.135
SF000477160,6/11/1990,0,,0.134
SF000477160,6/12/1990,0,,0.133
SF000477160,6/13/1990,0,,0.133
SF000477160,6/14/1990,0,,0.148
SF000477160,6/15/1990,0,,0.162
SF000477160,6/16/1990,0.14,,0.155
SF000477160,6/17/1990,0,,0.154
SF000477160,6/18/1990,0,,0.154
SF000477160,6/19/1990,0.18,,0.152
SF000477160,6/20/1990,0.16,,0.151
SF000477160,6/21/1990,0,,0.149
SF000477160,6/22/1990,0,,0.148
SF000477160,6/23/1990,0,,0.147
SF000477160,6/24/1990,0,,0.145
SF000477160,6/25/1990,0,,0.143
SF000477160,6/26/1990,0,,0.141
SF000477160,6/27/1990,0.47,,0.138
SF000477160,6/28/1990,0.47,,0.135
SF000477160,6/29/1990,0,,0.132
SF000477160,6/30/1990,0,,0.129
SF000477160,7/1/1990,0,,0.126
SF000477160,7/2/1990,0,,0.123
SF000477160,7/3/1990,0,,0.123
SF000477160,7/4/1990,0,,0.123
SF000477160,7/5/1990,0,,0.123
SF000477160,7/6/1990,0,,0.124
SF000477160,7/7/1990,0,,0.124
SF000477160,7/8/1990,1.12,,0.124
SF000477160,7/9/1990,0,,0.125
SF000477160,7/10/1990,0,,0.124
SF000477160,7/11/1990,0,,0.124
SF000477160,7/12/1990,0,,0.115
SF000477160,7/13/1990,0,,0.108
SF000477160,7/14/1990,0,,0.108
SF000477160,7/15/1990,0,,0.119
SF000477160,7/16/1990,0,,0.17
SF000477160,7/17/1990,0,,0.209
SF000477160,7/18/1990,0,,0.211
SF000477160,7/19/1990,0,,0.201
SF000477160,7/20/1990,0,,0.191
SF000477160,7/21/1990,0,,0.183
SF000477160,7/22/1990,0,,0.177
SF000477160,7/23/1990,0,,0.17
SF000477160,7/24/1990,0,,0.164
SF000477160,7/25/1990,0,,0.16
SF000477160,7/26/1990,0,,0.139
SF000477160,7/27/1990,0,,0.129
SF000477160,7/28/1990,0,,0.208
SF000477160,7/29/1990,0,,0.19
SF000477160,7/30/1990,0,,0.179
SF000477160,7/31/1990,0,,0.19
SF000477160,8/1/1990,0.2,,0.188
SF000477160,8/2/1990,0,,0.181
SF000477160,8/3/1990,0,,0.18
SF000477160,8/4/1990,0,,0.178
SF000477160,8/5/1990,0,,0.174
SF000477160,8/6/1990,0,,0.17
SF000477160,8/7/1990,0,,0.259
SF000477160,8/8/1990,0,,0.527
SF000477160,8/9/1990,0,,2.501
SF000477160,8/10/1990,0,,1.952
SF000477160,8/11/1990,0,,1.889
SF000477160,8/12/1990,0,,1.201
SF000477160,8/13/1990,0,,0.899
SF000477160,8/14/1990,0,,0.72
SF000477160,8/15/1990,0,,0.591
SF000477160,8/16/1990,0,,0.511
SF000477160,8/17/1990,0,,0.455
SF000477160,8/18/1990,0,,0.411
SF000477160,8/19/1990,0,,0.376
SF000477160,8/20/1990,0,,0.344
SF000477160,8/21/1990,0,,0.323
SF000477160,8/22/1990,0,,0.306
SF000477160,8/23/1990,0,,0.289
SF000477160,8/24/1990,0,,0.269
SF000477160,8/25/1990,0,,0.257
SF000477160,8/26/1990,0,,0.248
SF000477160,8/27/1990,0,,0.23
SF000477160,8/28/1990,0,,0.221
SF000477160,8/29/1990,0.2,,0.21
SF000477160,8/30/1990,0,,0.203
SF000477160,8/31/1990,0,,0.191
SF000477160,9/1/1990,0,,0.183
SF000477160,9/2/1990,0,,0.18
SF000477160,9/3/1990,0,,0.216
SF000477160,9/4/1990,0,,0.308
SF000477160,9/5/1990,0,,0.361
SF000477160,9/6/1990,0,,0.357
SF000477160,9/7/1990,0,,0.318
SF000477160,9/8/1990,0,,0.286
SF000477160,9/9/1990,0,,0.256
SF000477160,9/10/1990,0,,0.218
SF000477160,9/11/1990,0,,0.235
SF000477160,9/12/1990,0,,0.29
SF000477160,9/13/1990,0.55,,0.269
SF000477160,9/14/1990,0,,0.384
SF000477160,9/15/1990,0,,0.51
SF000477160,9/16/1990,0.16,,1.17
SF000477160,9/17/1990,0.08,,1.024
SF000477160,9/18/1990,0,,0.8
SF000477160,9/19/1990,0,,0.675
SF000477160,9/20/1990,0,,0.618
SF000477160,9/21/1990,0,,0.549
SF000477160,9/22/1990,0,,0.501
SF000477160,9/23/1990,0,,0.761
SF000477160,9/24/1990,0,,1.634
SF000477160,9/25/1990,0,,1.215
SF000477160,9/26/1990,0,,0.943
SF000477160,9/27/1990,0,,0.785
SF000477160,9/28/1990,0,,0.672
SF000477160,9/29/1990,0,,0.597
SF000477160,9/30/1990,0,,0.534
SF000477160,10/1/1990,0,,0.473
SF000477160,10/2/1990,0.43,,0.43
SF000477160,10/3/1990,0.08,,0.391
SF000477160,10/4/1990,0,,0.391
SF000477160,10/5/1990,0.31,,0.355
SF000477160,10/6/1990,0,,0.323
SF000477160,10/7/1990,0,,0.309
SF000477160,10/8/1990,0,,0.297
SF000477160,10/9/1990,0,,0.277
SF000477160,10/10/1990,0,,0.365
SF000477160,10/11/1990,0,,1.312
SF000477160,10/12/1990,0,,1.029
SF000477160,10/13/1990,0,,0.754
SF000477160,10/14/1990,0.35,,0.631
SF000477160,10/15/1990,0,,0.57
SF000477160,10/16/1990,0,,0.518
SF000477160,10/17/1990,0,,0.464
SF000477160,10/18/1990,0.28,,0.422
SF000477160,10/19/1990,0,,0.961
SF000477160,10/20/1990,0,,0.956
SF000477160,10/21/1990,0,,0.755
SF000477160,10/22/1990,0,,0.668
SF000477160,10/23/1990,0,,0.613
SF000477160,10/24/1990,0,,0.555
SF000477160,10/25/1990,0,,0.506
SF000477160,10/26/1990,0,,0.463
SF000477160,10/27/1990,0,,0.414
SF000477160,10/28/1990,0,,0.385
SF000477160,10/29/1990,0.22,,0.36
SF000477160,10/30/1990,0.33,,0.337
SF000477160,10/31/1990,0,,0.315
SF000477160,11/1/1990,0,,0.294
SF000477160,11/2/1990,0,,0.281
SF000477160,11/3/1990,0,,0.264
SF000477160,11/4/1990,0,,0.235
SF000477160,11/5/1990,0.2,,0.22
SF000477160,11/6/1990,0,,0.275
SF000477160,11/7/1990,0,,0.308
SF000477160,11/8/1990,0,,0.27
SF000477160,11/9/1990,0,,0.251
SF000477160,11/10/1990,0,,0.238
SF000477160,11/11/1990,0,,0.223
SF000477160,11/12/1990,0,,0.214
SF000477160,11/13/1990,0,,0.212
SF000477160,11/14/1990,0,,0.205
SF000477160,11/15/1990,0,,0.192
SF000477160,11/16/1990,0,,0.187
SF000477160,11/17/1990,0,,0.186
SF000477160,11/18/1990,0,,0.18
SF000477160,11/19/1990,0,,0.177
SF000477160,11/20/1990,0,,0.17
SF000477160,11/21/1990,0,,0.166
SF000477160,11/22/1990,0,,0.159
SF000477160,11/23/1990,0,,0.157
SF000477160,11/24/1990,0,,0.155
SF000477160,11/25/1990,0,,0.149
SF000477160,11/26/1990,0,,0.229
SF000477160,11/27/1990,0,,0.211
SF000477160,11/28/1990,0,,0.173
SF000477160,11/29/1990,0,,0.145
SF000477160,11/30/1990,0,,0.129
SF000477160,12/1/1990,0,,0.123
SF000477160,12/2/1990,0,,0.121
SF000477160,12/3/1990,0,,0.119
SF000477160,12/4/1990,0,,0.123
SF000477160,12/5/1990,0,,0.13
SF000477160,12/6/1990,0,,0.129
SF000477160,12/7/1990,0,,0.125
SF000477160,12/8/1990,0,,0.118
SF000477160,12/9/1990,0,,0.12
SF000477160,12/10/1990,0,,0.119
SF000477160,12/11/1990,0,,0.117
SF000477160,12/12/1990,0,,0.117
SF000477160,12/13/1990,0,,0.122
SF000477160,12/14/1990,0,,0.119
SF000477160,12/15/1990,0,,0.117
SF000477160,12/16/1990,0.28,,0.114
SF000477160,12/17/1990,0,,0.095
SF000477160,12/18/1990,0,,0.106
SF000477160,12/19/1990,0,,0.13
SF000477160,12/20/1990,0,,0.118
SF000477160,12/21/1990,0,,0.113
SF000477160,12/22/1990,0,,0.111
SF000477160,12/23/1990,0,,0.11
SF000477160,12/24/1990,0,,0.108
SF000477160,12/25/1990,0,,0.107
SF000477160,12/26/1990,0,,0.106
SF000477160,12/27/1990,0,,0.105
SF000477160,12/28/1990,0,,0.104
SF000477160,12/29/1990,0,,0.094
SF000477160,12/30/1990,0,,0.085
SF000477160,12/31/1990,0,,0.087
SF000477160,1/1/1991,0,,0.093
SF000477160,1/2/1991,0,,0.093
SF000477160,1/3/1991,0,,0.093
SF000477160,1/4/1991,0,,0.093
SF000477160,1/5/1991,0,,0.093
SF000477160,1/6/1991,0,,0.093
SF000477160,1/7/1991,0,,0.089
SF000477160,1/8/1991,0.26,,0.091
SF000477160,1/9/1991,0,,0.086
SF000477160,1/10/1991,0,,0.081
SF000477160,1/11/1991,0,,0.069
SF000477160,1/12/1991,0,,0.037
SF000477160,1/13/1991,0,,0.09
SF000477160,1/14/1991,0,,0.064
SF000477160,1/15/1991,0,,0.075
SF000477160,1/16/1991,0,,0.104
SF000477160,1/17/1991,0,,0.099
SF000477160,1/18/1991,0,,0.097
SF000477160,1/19/1991,0,,0.095
SF000477160,1/20/1991,0,,0.094
SF000477160,1/21/1991,0,,0.138
SF000477160,1/22/1991,0,,
SF000477160,1/23/1991,0,,
SF000477160,1/24/1991,0,,
SF000477160,1/25/1991,0.31,,
SF000477160,1/26/1991,1.57,,
SF000477160,1/27/1991,0,,
SF000477160,1/28/1991,0,,
SF000477160,1/29/1991,0,,0.123
SF000477160,1/30/1991,0,,0.123
SF000477160,1/31/1991,0,,0.121
SF000477160,2/1/1991,0,,0.119
SF000477160,2/2/1991,0,,0.117
SF000477160,2/3/1991,0,,0.115
SF000477160,2/4/1991,0,,0.112
SF000477160,2/5/1991,0,,0.106
SF000477160,2/6/1991,0,,0.103
SF000477160,2/7/1991,0,,0.103
SF000477160,2/8/1991,0,,0.104
SF000477160,2/9/1991,0,,0.104
SF000477160,2/10/1991,0,,0.101
SF000477160,2/11/1991,0,,0.097
SF000477160,2/12/1991,0,,0.102
SF000477160,2/13/1991,0,,0.114
SF000477160,2/14/1991,0,,0.114
SF000477160,2/15/1991,0,,0.112
SF000477160,2/16/1991,0,,0.111
SF000477160,2/17/1991,0,,0.129
SF000477160,2/18/1991,0,,0.122
SF000477160,2/19/1991,0,,0.119
SF000477160,2/20/1991,0,,0.117
SF000477160,2/21/1991,0,,0.111
SF000477160,2/22/1991,0,,0.114
SF000477160,2/23/1991,0,,0.117
SF000477160,2/24/1991,0,,0.116
SF000477160,2/25/1991,0,,0.087
SF000477160,2/26/1991,0,,0.099
SF000477160,2/27/1991,0,,0.128
SF000477160,2/28/1991,0,,0.127
SF000477160,3/1/1991,0,,0.129
SF000477160,3/2/1991,0,,0.127
SF000477160,3/3/1991,0,,0.125
SF000477160,3/4/1991,0,,0.123
SF000477160,3/5/1991,0,,0.122
SF000477160,3/6/1991,0,,0.118
SF000477160,3/7/1991,0,,0.115
SF000477160,3/8/1991,0,,0.102
SF000477160,3/9/1991,0,,0.087
SF000477160,3/10/1991,0,,0.114
SF000477160,3/11/1991,0,,0.118
SF000477160,3/12/1991,0,,0.118
SF000477160,3/13/1991,1.38,,0.118
SF000477160,3/14/1991,0,,0.118
SF000477160,3/15/1991,0,,0.118
SF000477160,3/16/1991,0,,0.118
SF000477160,3/17/1991,0,,0.118
SF000477160,3/18/1991,0.28,,0.118
SF000477160,3/19/1991,0,,0.117
SF000477160,3/20/1991,0,,0.116
SF000477160,3/21/1991,0,,0.116
SF000477160,3/22/1991,0,,0.116
SF000477160,3/23/1991,0,,0.117
SF000477160,3/24/1991,0,,0.112
SF000477160,3/25/1991,0,,0.117
SF000477160,3/26/1991,0,,0.332
SF000477160,3/27/1991,0,,0.19
SF000477160,3/28/1991,0,,0.158
SF000477160,3/29/1991,0,,0.147
SF000477160,3/30/1991,0,,0.139
SF000477160,3/31/1991,0,,0.276
SF000477160,4/1/1991,0,,0.342
SF000477160,4/2/1991,0,,0.234
SF000477160,4/3/1991,0,,0.231
SF000477160,4/4/1991,0,,0.225
SF000477160,4/5/1991,0,,0.204
SF000477160,4/6/1991,0.22,,0.189
SF000477160,4/7/1991,0,,0.178
SF000477160,4/8/1991,0,,0.169
SF000477160,4/9/1991,0,,0.164
SF000477160,4/10/1991,0,,0.16
SF000477160,4/11/1991,0,,0.155
SF000477160,4/12/1991,0,,0.151
SF000477160,4/13/1991,0,,0.146
SF000477160,4/14/1991,0,,0.142
SF000477160,4/15/1991,0,,0.138
SF000477160,4/16/1991,0,,0.136
SF000477160,4/17/1991,0,,0.134
SF000477160,4/18/1991,0,,0.133
SF000477160,4/19/1991,0,,0.132
SF000477160,4/20/1991,0,,0.132
SF000477160,4/21/1991,0,,0.142
SF000477160,4/22/1991,0,,0.149
SF000477160,4/23/1991,0.24,,0.147
SF000477160,4/24/1991,0,,0.144
SF000477160,4/25/1991,0,,0.141
SF000477160,4/26/1991,0,,0.139
SF000477160,4/27/1991,0,,0.136
SF000477160,4/28/1991,0,,0.134
SF000477160,4/29/1991,0,,0.131
SF000477160,4/30/1991,0,,0.131
SF000477160,5/1/1991,0,,0.13
SF000477160,5/2/1991,0,,0.128
SF000477160,5/3/1991,0,,0.126
SF000477160,5/4/1991,0,,0.125
SF000477160,5/5/1991,0,,0.121
SF000477160,5/6/1991,0,,0.116
SF000477160,5/7/1991,0,,0.119
SF000477160,5/8/1991,0,,0.121
SF000477160,5/9/1991,0,,0.121
SF000477160,5/10/1991,0,,0.122
SF000477160,5/11/1991,0,,0.122
SF000477160,5/12/1991,0,,0.122
SF000477160,5/13/1991,0,,0.122
SF000477160,5/14/1991,0,,0.122
SF000477160,5/15/1991,0,,0.122
SF000477160,5/16/1991,0,,0.122
SF000477160,5/17/1991,0,,0.121
SF000477160,5/18/1991,0,,0.121
SF000477160,5/19/1991,0,,0.121
SF000477160,5/20/1991,0,,0.12
SF000477160,5/21/1991,0,,0.12
SF000477160,5/22/1991,0,,0.12
SF000477160,5/23/1991,0,,0.12
SF000477160,5/24/1991,0.26,,0.12
SF000477160,5/25/1991,0,,0.12
SF000477160,5/26/1991,0,,0.119
SF000477160,5/27/1991,0,,0.119
SF000477160,5/28/1991,0,,0.134
SF000477160,5/29/1991,0,,0.153
SF000477160,5/30/1991,0.16,,0.135
SF000477160,5/31/1991,0,,0.123
SF000477160,6/1/1991,0,,0.118
SF000477160,6/2/1991,0,,0.114
SF000477160,6/3/1991,0,,0.11
SF000477160,6/4/1991,0,,0.108
SF000477160,6/5/1991,0,,0.125
SF000477160,6/6/1991,0,,0.145
SF000477160,6/7/1991,0.28,,0.136
SF000477160,6/8/1991,0,,0.129
SF000477160,6/9/1991,0,,0.124
SF000477160,6/10/1991,0,,0.12
SF000477160,6/11/1991,0,,0.119
SF000477160,6/12/1991,0,,0.119
SF000477160,6/13/1991,0,,0.118
SF000477160,6/14/1991,0.08,,0.113
SF000477160,6/15/1991,0,,0.109
SF000477160,6/16/1991,0.94,,0.118
SF000477160,6/17/1991,0.24,,0.129
SF000477160,6/18/1991,0.03,,0.141
SF000477160,6/19/1991,0,,0.148
SF000477160,6/20/1991,0,,0.146
SF000477160,6/21/1991,0,,0.164
SF000477160,6/22/1991,0,,0.168
SF000477160,6/23/1991,0.3,,0.164
SF000477160,6/24/1991,0.12,,0.162
SF000477160,6/25/1991,0,,0.16
SF000477160,6/26/1991,0,,0.155
SF000477160,6/27/1991,0,,0.151
SF000477160,6/28/1991,0,,0.146
SF000477160,6/29/1991,0,,0.166
SF000477160,6/30/1991,0,,0.173
SF000477160,7/1/1991,0,,0.165
SF000477160,7/2/1991,0.12,,0.162
SF000477160,7/3/1991,0,,0.159
SF000477160,7/4/1991,0.12,,0.156
SF000477160,7/5/1991,0,,0.154
SF000477160,7/6/1991,0,,0.151
SF000477160,7/7/1991,0,,0.149
SF000477160,7/8/1991,0,,0.147
SF000477160,7/9/1991,0,,0.146
SF000477160,7/10/1991,0,,0.144
SF000477160,7/11/1991,0.31,,0.129
SF000477160,7/12/1991,0,,0.111
SF000477160,7/13/1991,0,,0.11
SF000477160,7/14/1991,0,,0.11
SF000477160,7/15/1991,0,,0.115
SF000477160,7/16/1991,0,,0.13
SF000477160,7/17/1991,0,,0.141
SF000477160,7/18/1991,0,,0.138
SF000477160,7/19/1991,0,,0.134
SF000477160,7/20/1991,0,,0.133
SF000477160,7/21/1991,0,,0.133
SF000477160,7/22/1991,0,,0.139
SF000477160,7/23/1991,0,,0.159
SF000477160,7/24/1991,0,,0.138
SF000477160,7/25/1991,0,,0.12
SF000477160,7/26/1991,0,,0.12
SF000477160,7/27/1991,0,,0.121
SF000477160,7/28/1991,0,,0.123
SF000477160,7/29/1991,0,,0.123
SF000477160,7/30/1991,0,,0.138
SF000477160,7/31/1991,0,,0.149
SF000477160,8/1/1991,0,,0.146
SF000477160,8/2/1991,0,,0.149
SF000477160,8/3/1991,0,,0.158
SF000477160,8/4/1991,0,,0.193
SF000477160,8/5/1991,0.26,,0.188
SF000477160,8/6/1991,0,,0.179
SF000477160,8/7/1991,0,,0.169
SF000477160,8/8/1991,0,,0.16
SF000477160,8/9/1991,0,,0.15
SF000477160,8/10/1991,0,,0.141
SF000477160,8/11/1991,0,,0.132
SF000477160,8/12/1991,0,,0.124
SF000477160,8/13/1991,0,,0.14
SF000477160,8/14/1991,0,,0.158
SF000477160,8/15/1991,0,,0.177
SF000477160,8/16/1991,0,,0.175
SF000477160,8/17/1991,0,,0.17
SF000477160,8/18/1991,0,,0.166
SF000477160,8/19/1991,0,,0.163
SF000477160,8/20/1991,0,,0.161
SF000477160,8/21/1991,0,,0.147
SF000477160,8/22/1991,0,,0.124
SF000477160,8/23/1991,0,,0.144
SF000477160,8/24/1991,0,,0.158
SF000477160,8/25/1991,0,,0.141
SF000477160,8/26/1991,0,,0.111
SF000477160,8/27/1991,0,,0.122
SF000477160,8/28/1991,0,,0.153
SF000477160,8/29/1991,0,,0.147
SF000477160,8/30/1991,0,,0.219
SF000477160,8/31/1991,0,,0.265
SF000477160,9/1/1991,0,,0.643
SF000477160,9/2/1991,0,,1.053
SF000477160,9/3/1991,0,,2.325
SF000477160,9/4/1991,0,,1.361
SF000477160,9/5/1991,0,,1.312
SF000477160,9/6/1991,0,,2.355
SF000477160,9/7/1991,0,,2.127
SF000477160,9/8/1991,0,,1.431
SF000477160,9/9/1991,0,,1.087
SF000477160,9/10/1991,0,,0.909
SF000477160,9/11/1991,0,,0.914
SF000477160,9/12/1991,0,,0.801
SF000477160,9/13/1991,0,,0.723
SF000477160,9/14/1991,0,,0.636
SF000477160,9/15/1991,0,,0.568
SF000477160,9/16/1991,0,,0.519
SF000477160,9/17/1991,0,,0.473
SF000477160,9/18/1991,0,,0.438
SF000477160,9/19/1991,0,,0.405
SF000477160,9/20/1991,0,,0.366
SF000477160,9/21/1991,0,,0.348
SF000477160,9/22/1991,0,,0.354
SF000477160,9/23/1991,0,,0.328
SF000477160,9/24/1991,0.06,,0.31
SF000477160,9/25/1991,0,,0.291
SF000477160,9/26/1991,0.12,,0.27
SF000477160,9/27/1991,0,,0.26
SF000477160,9/28/1991,0,,0.253
SF000477160,9/29/1991,0,,0.323
SF000477160,9/30/1991,0,,0.378
SF000477160,10/1/1991,0,,0.323
SF000477160,10/2/1991,0,,0.289
SF000477160,10/3/1991,0,,0.256
SF000477160,10/4/1991,0,,0.223
SF000477160,10/5/1991,0,,0.228
SF000477160,10/6/1991,0,,0.209
SF000477160,10/7/1991,0,,0.185
SF000477160,10/8/1991,0.35,,0.198
SF000477160,10/9/1991,0,,0.234
SF000477160,10/10/1991,0,,0.211
SF000477160,10/11/1991,0,,0.201
SF000477160,10/12/1991,0,,0.198
SF000477160,10/13/1991,0.12,,0.191
SF000477160,10/14/1991,0.35,,0.182
SF000477160,10/15/1991,0,,0.176
SF000477160,10/16/1991,0,,0.168
SF000477160,10/17/1991,0,,0.147
SF000477160,10/18/1991,0.55,,0.145
SF000477160,10/19/1991,0.39,,0.142
SF000477160,10/20/1991,0,,0.132
SF000477160,10/21/1991,0.06,,0.129
SF000477160,10/22/1991,0,,0.137
SF000477160,10/23/1991,0,,0.143
SF000477160,10/24/1991,0,,0.147
SF000477160,10/25/1991,0,,0.145
SF000477160,10/26/1991,0,,0.146
SF000477160,10/27/1991,0,,0.148
SF000477160,10/28/1991,0.59,,0.149
SF000477160,10/29/1991,2.4,,0.147
SF000477160,10/30/1991,0.26,,0.144
SF000477160,10/31/1991,0,,0.132
SF000477160,11/1/1991,0,,0.125
SF000477160,11/2/1991,0,,0.127
SF000477160,11/3/1991,0,,0.112
SF000477160,11/4/1991,0,,0.07
SF000477160,11/5/1991,0,,0.12
SF000477160,11/6/1991,0,,0.152
SF000477160,11/7/1991,0,,0.149
SF000477160,11/8/1991,0,,0.143
SF000477160,11/9/1991,0,,0.136
SF000477160,11/10/1991,0,,0.134
SF000477160,11/11/1991,0,,0.134
SF000477160,11/12/1991,0,,0.132
SF000477160,11/13/1991,0,,0.131
SF000477160,11/14/1991,0,,0.126
SF000477160,11/15/1991,0,,0.127
SF000477160,11/16/1991,0,,0.131
SF000477160,11/17/1991,0,,0.13
SF000477160,11/18/1991,0,,0.125
SF000477160,11/19/1991,0,,0.121
SF000477160,11/20/1991,0,,0.118
SF000477160,11/21/1991,0,,0.118
SF000477160,11/22/1991,0,,0.154
SF000477160,11/23/1991,0,,0.135
SF000477160,11/24/1991,0,,0.128
SF000477160,11/25/1991,0,,0.124
SF000477160,11/26/1991,0,,0.122
SF000477160,11/27/1991,0,,0.104
SF000477160,11/28/1991,0,,0.091
SF000477160,11/29/1991,0,,0.093
SF000477160,11/30/1991,0,,0.095
SF000477160,12/1/1991,0,,0.107
SF000477160,12/2/1991,0,,0.113
SF000477160,12/3/1991,0.63,,0.113
SF000477160,12/4/1991,0.16,,0.113
SF000477160,12/5/1991,0,,0.112
SF000477160,12/6/1991,0,,0.112
SF000477160,12/7/1991,0.2,,0.112
SF000477160,12/8/1991,0.14,,0.112
SF000477160,12/9/1991,0,,0.111
SF000477160,12/10/1991,0,,0.107
SF000477160,12/11/1991,0,,0.105
SF000477160,12/12/1991,0,,0.106
SF000477160,12/13/1991,0,,0.1
SF000477160,12/14/1991,0,,0.1
SF000477160,12/15/1991,0,,0.098
SF000477160,12/16/1991,0,,0.097
SF000477160,12/17/1991,0,,0.108
SF000477160,12/18/1991,0,,0.109
SF000477160,12/19/1991,0,,0.104
SF000477160,12/20/1991,0,,0.103
SF000477160,12/21/1991,0,,0.102
SF000477160,12/22/1991,0,,0.101
SF000477160,12/23/1991,0,,0.097
SF000477160,12/24/1991,0,,0.095
SF000477160,12/25/1991,0,,0.098
SF000477160,12/26/1991,0,,0.095
SF000477160,12/27/1991,0,,0.093
SF000477160,12/28/1991,0,,0.085
SF000477160,12/29/1991,0,,0.083
SF000477160,12/30/1991,0.16,,0.087
SF000477160,12/31/1991,0.39,,0.085
SF000477160,1/1/1992,0,,0.097
SF000477160,1/2/1992,0,,0.097
SF000477160,1/3/1992,0,,0.097
SF000477160,1/4/1992,0,,0.106
SF000477160,1/5/1992,0,,0.106
SF000477160,1/6/1992,0,,0.102
SF000477160,1/7/1992,0,,0.1
SF000477160,1/8/1992,0,,0.092
SF000477160,1/9/1992,0.04,,0.072
SF000477160,1/10/1992,0,,0.064
SF000477160,1/11/1992,0,,0.051
SF000477160,1/12/1992,0,,0.066
SF000477160,1/13/1992,0,,0.074
SF000477160,1/14/1992,0,,0.074
SF000477160,1/15/1992,0,,0.088
SF000477160,1/16/1992,0,,0.096
SF000477160,1/17/1992,0,,0.097
SF000477160,1/18/1992,0,,0.097
SF000477160,1/19/1992,0.26,,0.101
SF000477160,1/20/1992,0.06,,0.104
SF000477160,1/21/1992,0,,0.104
SF000477160,1/22/1992,0,,0.093
SF000477160,1/23/1992,0,,0.075
SF000477160,1/24/1992,0,,0.076
SF000477160,1/25/1992,0,,0.076
SF000477160,1/26/1992,0,,0.071
SF000477160,1/27/1992,0,,0.073
SF000477160,1/28/1992,0,,0.081
SF000477160,1/29/1992,0,,0.104
SF000477160,1/30/1992,0,,0.139
SF000477160,1/31/1992,0,,0.135
SF000477160,2/1/1992,0,,0.121
SF000477160,2/2/1992,0,,0.114
SF000477160,2/3/1992,0,,0.108
SF000477160,2/4/1992,0,,0.106
SF000477160,2/5/1992,0,,0.099
SF000477160,2/6/1992,0,,0.083
SF000477160,2/7/1992,0,,0.082
SF000477160,2/8/1992,0,,0.065
SF000477160,2/9/1992,0,,0.076
SF000477160,2/10/1992,0,,0.078
SF000477160,2/11/1992,0.98,,0.088
SF000477160,2/12/1992,0.16,,0.098
SF000477160,2/13/1992,0,,0.092
SF000477160,2/14/1992,0,,0.138
SF000477160,2/15/1992,0.12,,0.223
SF000477160,2/16/1992,0,,0.148
SF000477160,2/17/1992,0,,0.129
SF000477160,2/18/1992,0,,0.122
SF000477160,2/19/1992,0,,0.207
SF000477160,2/20/1992,0,,0.298
SF000477160,2/21/1992,0,,0.195
SF000477160,2/22/1992,0,,0.179
SF000477160,2/23/1992,0,,0.161
SF000477160,2/24/1992,0,,0.156
SF000477160,2/25/1992,0,,0.151
SF000477160,2/26/1992,0,,0.145
SF000477160,2/27/1992,0,,0.14
SF000477160,2/28/1992,0,,0.134
SF000477160,2/29/1992,0,,0.129
SF000477160,3/1/1992,0,,0.123
SF000477160,3/2/1992,0,,0.119
SF000477160,3/3/1992,0,,0.116
SF000477160,3/4/1992,0,,0.113
SF000477160,3/5/1992,0,,0.105
