STATION,DATE,PRCP,, Value
SF000341210,10/1/1984,0,,0.506
SF000341210,10/2/1984,0,,0.51
SF000341210,10/3/1984,0,,0.474
SF000341210,10/4/1984,0,,0.425
SF000341210,10/5/1984,0,,0.376
SF000341210,10/6/1984,0,,0.345
SF000341210,10/7/1984,0,,0.302
SF000341210,10/8/1984,0,,0.324
SF000341210,10/9/1984,0,,0.342
SF000341210,10/10/1984,0,,0.324
SF000341210,10/11/1984,0.04,,0.335
SF000341210,10/12/1984,0.08,,0.31
SF000341210,10/13/1984,0,,0.284
SF000341210,10/14/1984,0,,0.268
SF000341210,10/15/1984,0,,0.261
SF000341210,10/16/1984,0,,0.251
SF000341210,10/17/1984,0,,0.241
SF000341210,10/18/1984,0,,0.248
SF000341210,10/19/1984,0,,0.238
SF000341210,10/20/1984,0,,0.223
SF000341210,10/21/1984,0,,0.212
SF000341210,10/22/1984,0,,0.23
SF000341210,10/23/1984,0.04,,0.323
SF000341210,10/24/1984,0,,0.522
SF000341210,10/25/1984,0,,3.951
SF000341210,10/26/1984,0,,3.207
SF000341210,10/27/1984,0,,2.074
SF000341210,10/28/1984,0,,5.301
SF000341210,10/29/1984,0,,3.842
SF000341210,10/30/1984,0,,2.259
SF000341210,10/31/1984,0,,1.648
SF000341210,11/1/1984,0,,1.358
SF000341210,11/2/1984,0,,1.196
SF000341210,11/3/1984,0,,1.097
SF000341210,11/4/1984,0,,0.983
SF000341210,11/5/1984,0,,0.896
SF000341210,11/6/1984,0,,0.855
SF000341210,11/7/1984,0,,0.793
SF000341210,11/8/1984,0,,0.707
SF000341210,11/9/1984,0,,0.704
SF000341210,11/10/1984,0,,0.677
SF000341210,11/11/1984,0,,0.568
SF000341210,11/12/1984,0,,0.532
SF000341210,11/13/1984,0,,0.507
SF000341210,11/14/1984,0,,0.504
SF000341210,11/15/1984,0,,0.537
SF000341210,11/16/1984,0,,0.607
SF000341210,11/17/1984,0.04,,0.662
SF000341210,11/18/1984,0,,0.543
SF000341210,11/19/1984,0.08,,0.909
SF000341210,11/20/1984,0,,0.781
SF000341210,11/21/1984,0,,0.679
SF000341210,11/22/1984,0,,0.547
SF000341210,11/23/1984,0,,0.467
SF000341210,11/24/1984,0,,0.444
SF000341210,11/25/1984,0,,0.448
SF000341210,11/26/1984,0,,0.363
SF000341210,11/27/1984,0.51,,0.354
SF000341210,11/28/1984,0,,0.339
SF000341210,11/29/1984,0,,0.316
SF000341210,11/30/1984,0,,0.27
SF000341210,12/1/1984,0,,0.252
SF000341210,12/2/1984,0,,0.235
SF000341210,12/3/1984,0,,0.249
SF000341210,12/4/1984,0,,0.252
SF000341210,12/5/1984,0,,0.256
SF000341210,12/6/1984,0,,0.259
SF000341210,12/7/1984,0,,0.178
SF000341210,12/8/1984,0,,0.155
SF000341210,12/9/1984,0,,0.149
SF000341210,12/10/1984,0,,0.2
SF000341210,12/11/1984,0,,0.239
SF000341210,12/12/1984,0,,0.223
SF000341210,12/13/1984,0,,0.241
SF000341210,12/14/1984,0,,0.212
SF000341210,12/15/1984,0.1,,0.188
SF000341210,12/16/1984,0,,0.196
SF000341210,12/17/1984,0,,0.157
SF000341210,12/18/1984,0.08,,0.166
SF000341210,12/19/1984,0,,0.194
SF000341210,12/20/1984,0,,0.195
SF000341210,12/21/1984,0,,0.169
SF000341210,12/22/1984,0,,0.093
SF000341210,12/23/1984,0,,0.15
SF000341210,12/24/1984,0,,0.159
SF000341210,12/25/1984,0,,0.13
SF000341210,12/26/1984,0,,0.13
SF000341210,12/27/1984,0,,0.153
SF000341210,12/28/1984,0,,0.123
SF000341210,12/29/1984,0,,4.855
SF000341210,12/30/1984,0,,3.924
SF000341210,12/31/1984,0,,1.85
SF000341210,1/1/1985,0,,1.136
SF000341210,1/2/1985,0,,0.773
SF000341210,1/3/1985,0,,0.645
SF000341210,1/4/1985,0,,0.522
SF000341210,1/5/1985,0,,0.457
SF000341210,1/6/1985,0,,0.397
SF000341210,1/7/1985,0,,0.336
SF000341210,1/8/1985,0,,0.278
SF000341210,1/9/1985,0,,0.249
SF000341210,1/10/1985,1.59,,0.272
SF000341210,1/11/1985,0.12,,0.295
SF000341210,1/12/1985,0,,0.32
SF000341210,1/13/1985,0,,0.326
SF000341210,1/14/1985,0,,1.488
SF000341210,1/15/1985,0,,1.104
SF000341210,1/16/1985,0,,0.796
SF000341210,1/17/1985,0,,0.598
SF000341210,1/18/1985,0,,0.487
SF000341210,1/19/1985,0,,0.395
SF000341210,1/20/1985,0,,0.361
SF000341210,1/21/1985,0,,0.368
SF000341210,1/22/1985,0,,0.339
SF000341210,1/23/1985,0,,0.301
SF000341210,1/24/1985,0,,0.252
SF000341210,1/25/1985,0,,0.264
SF000341210,1/26/1985,0,,0.22
SF000341210,1/27/1985,0,,0.183
SF000341210,1/28/1985,0,,0.216
SF000341210,1/29/1985,0,,0.197
SF000341210,1/30/1985,0,,0.171
SF000341210,1/31/1985,0,,0.165
SF000341210,2/1/1985,0,,0.16
SF000341210,2/2/1985,0,,0.156
SF000341210,2/3/1985,0,,0.151
SF000341210,2/4/1985,0,,0.143
SF000341210,2/5/1985,0,,0.141
SF000341210,2/6/1985,0,,0.14
SF000341210,2/7/1985,0.51,,0.138
SF000341210,2/8/1985,0.47,,0.132
SF000341210,2/9/1985,0,,0.146
SF000341210,2/10/1985,0,,0.152
SF000341210,2/11/1985,0,,0.153
SF000341210,2/12/1985,0,,0.16
SF000341210,2/13/1985,0,,0.167
SF000341210,2/14/1985,0,,0.151
SF000341210,2/15/1985,0,,0.116
SF000341210,2/16/1985,0,,0.087
SF000341210,2/17/1985,0,,0.088
SF000341210,2/18/1985,0,,0.086
SF000341210,2/19/1985,0,,0.096
SF000341210,2/20/1985,0,,0.107
SF000341210,2/21/1985,0,,0.115
SF000341210,2/22/1985,0.06,,0.124
SF000341210,2/23/1985,0,,0.142
SF000341210,2/24/1985,0,,0.143
SF000341210,2/25/1985,0,,0.102
SF000341210,2/26/1985,0,,0.086
SF000341210,2/27/1985,0,,0.088
SF000341210,2/28/1985,0,,0.086
SF000341210,3/1/1985,0,,0.084
SF000341210,3/2/1985,0,,0.096
SF000341210,3/3/1985,0,,0.11
SF000341210,3/4/1985,0,,0.103
SF000341210,3/5/1985,0.2,,0.12
SF000341210,3/6/1985,0,,0.159
SF000341210,3/7/1985,0,,0.158
SF000341210,3/8/1985,0,,0.17
SF000341210,3/9/1985,0,,0.174
SF000341210,3/10/1985,0.79,,0.156
SF000341210,3/11/1985,0.39,,0.187
SF000341210,3/12/1985,0,,0.21
SF000341210,3/13/1985,0,,0.216
SF000341210,3/14/1985,0.16,,0.204
SF000341210,3/15/1985,0.47,,0.184
SF000341210,3/16/1985,0,,0.166
SF000341210,3/17/1985,0,,0.17
SF000341210,3/18/1985,0,,0.167
SF000341210,3/19/1985,0,,0.165
SF000341210,3/20/1985,0,,0.162
SF000341210,3/21/1985,0.06,,0.16
SF000341210,3/22/1985,0,,0.157
SF000341210,3/23/1985,0,,0.155
SF000341210,3/24/1985,0,,0.153
SF000341210,3/25/1985,0,,0.153
SF000341210,3/26/1985,0,,0.153
SF000341210,3/27/1985,0,,0.153
SF000341210,3/28/1985,0,,0.153
SF000341210,3/29/1985,0,,0.153
SF000341210,3/30/1985,0,,0.153
SF000341210,3/31/1985,0,,0.153
SF000341210,4/1/1985,0,,0.153
SF000341210,4/2/1985,0,,0.153
SF000341210,4/3/1985,0,,0.153
SF000341210,4/4/1985,0,,0.153
SF000341210,4/5/1985,0,,0.153
SF000341210,4/6/1985,0,,0.153
SF000341210,4/7/1985,0,,0.154
SF000341210,4/8/1985,0,,0.16
SF000341210,4/9/1985,0,,0.177
SF000341210,4/10/1985,0,,0.214
SF000341210,4/11/1985,0,,0.279
SF000341210,4/12/1985,0,,0.453
SF000341210,4/13/1985,0,,0.459
SF000341210,4/14/1985,0.79,,0.403
SF000341210,4/15/1985,0,,0.346
SF000341210,4/16/1985,0,,0.324
SF000341210,4/17/1985,0,,0.294
SF000341210,4/18/1985,0,,0.275
SF000341210,4/19/1985,0,,0.268
SF000341210,4/20/1985,0.3,,0.257
SF000341210,4/21/1985,0.39,,0.247
SF000341210,4/22/1985,0,,0.225
SF000341210,4/23/1985,0,,0.212
SF000341210,4/24/1985,0,,0.2
SF000341210,4/25/1985,0,,0.443
SF000341210,4/26/1985,0,,0.485
SF000341210,4/27/1985,0,,0.476
SF000341210,4/28/1985,0,,0.511
SF000341210,4/29/1985,0,,0.546
SF000341210,4/30/1985,0,,0.483
SF000341210,5/1/1985,0,,0.436
SF000341210,5/2/1985,0,,0.393
SF000341210,5/3/1985,0,,0.352
SF000341210,5/4/1985,0,,0.328
SF000341210,5/5/1985,0,,0.314
SF000341210,5/6/1985,0,,0.313
SF000341210,5/7/1985,0,,0.313
SF000341210,5/8/1985,0,,0.313
SF000341210,5/9/1985,0,,0.313
SF000341210,5/10/1985,0,,0.313
SF000341210,5/11/1985,0,,0.313
SF000341210,5/12/1985,0,,0.313
SF000341210,5/13/1985,0,,0.312
SF000341210,5/14/1985,0,,0.311
SF000341210,5/15/1985,0,,0.31
SF000341210,5/16/1985,0,,0.309
SF000341210,5/17/1985,0,,0.293
SF000341210,5/18/1985,0,,0.249
SF000341210,5/19/1985,0,,0.229
SF000341210,5/20/1985,0,,0.228
SF000341210,5/21/1985,0,,0.228
SF000341210,5/22/1985,0,,0.228
SF000341210,5/23/1985,0,,0.228
SF000341210,5/24/1985,0,,0.228
SF000341210,5/25/1985,0,,0.228
SF000341210,5/26/1985,0,,0.229
SF000341210,5/27/1985,0,,0.235
SF000341210,5/28/1985,0,,0.241
SF000341210,5/29/1985,0,,0.248
SF000341210,5/30/1985,0,,0.248
SF000341210,5/31/1985,0,,0.234
SF000341210,6/1/1985,0,,0.236
SF000341210,6/2/1985,0,,0.335
SF000341210,6/3/1985,0,,35.058
SF000341210,6/4/1985,0,,92.005
SF000341210,6/5/1985,0,,28.001
SF000341210,6/6/1985,0,,28.851
SF000341210,6/7/1985,0,,39.147
SF000341210,6/8/1985,0,,19.751
SF000341210,6/9/1985,0,,12.832
SF000341210,6/10/1985,0,,8.919
SF000341210,6/11/1985,0,,6.381
SF000341210,6/12/1985,0,,4.814
SF000341210,6/13/1985,0,,3.904
SF000341210,6/14/1985,0,,3.259
SF000341210,6/15/1985,0,,2.786
SF000341210,6/16/1985,0,,2.392
SF000341210,6/17/1985,0,,2.054
SF000341210,6/18/1985,0,,1.709
SF000341210,6/19/1985,0,,1.554
SF000341210,6/20/1985,0,,1.371
SF000341210,6/21/1985,0,,1.263
SF000341210,6/22/1985,0.43,,1.19
SF000341210,6/23/1985,0,,1.174
SF000341210,6/24/1985,0,,0.958
SF000341210,6/25/1985,0,,0.818
SF000341210,6/26/1985,0,,0.793
SF000341210,6/27/1985,0,,0.751
SF000341210,6/28/1985,0,,0.952
SF000341210,6/29/1985,0,,1.112
SF000341210,6/30/1985,0,,1.231
SF000341210,7/1/1985,0,,1.265
SF000341210,7/2/1985,0,,1.253
SF000341210,7/3/1985,0,,2.791
SF000341210,7/4/1985,0,,374.486
SF000341210,7/5/1985,0,,465.233
SF000341210,7/6/1985,0,,129.766
SF000341210,7/7/1985,0,,62.133
SF000341210,7/8/1985,0,,34.001
SF000341210,7/9/1985,0,,21.611
SF000341210,7/10/1985,0.28,,15.612
SF000341210,7/11/1985,0,,12.357
SF000341210,7/12/1985,0,,10.048
SF000341210,7/13/1985,0,,8.283
SF000341210,7/14/1985,0,,7.242
SF000341210,7/15/1985,0,,7.137
SF000341210,7/16/1985,0,,7.198
SF000341210,7/17/1985,0,,7.427
SF000341210,7/18/1985,0,,6.84
SF000341210,7/19/1985,0,,5.932
SF000341210,7/20/1985,0,,5.205
SF000341210,7/21/1985,0,,4.627
SF000341210,7/22/1985,0,,4.239
SF000341210,7/23/1985,0,,4.118
SF000341210,7/24/1985,0,,3.647
SF000341210,7/25/1985,0,,3.312
SF000341210,7/26/1985,0,,3.009
SF000341210,7/27/1985,0,,2.69
SF000341210,7/28/1985,0,,2.431
SF000341210,7/29/1985,0,,2.486
SF000341210,7/30/1985,0,,3.186
SF000341210,7/31/1985,0,,4.285
SF000341210,8/1/1985,0,,3.342
SF000341210,8/2/1985,0,,2.926
SF000341210,8/3/1985,0,,2.617
SF000341210,8/4/1985,0,,2.288
SF000341210,8/5/1985,0,,2.138
SF000341210,8/6/1985,0,,2.055
SF000341210,8/7/1985,0,,1.884
SF000341210,8/8/1985,0,,1.715
SF000341210,8/9/1985,0,,1.588
SF000341210,8/10/1985,0,,1.458
SF000341210,8/11/1985,0,,1.349
SF000341210,8/12/1985,0,,1.28
SF000341210,8/13/1985,0,,1.182
SF000341210,8/14/1985,0,,1.108
SF000341210,8/15/1985,0,,1.037
SF000341210,8/16/1985,0,,0.959
SF000341210,8/17/1985,0,,0.84
SF000341210,8/18/1985,0,,0.77
SF000341210,8/19/1985,0,,0.727
SF000341210,8/20/1985,0,,0.708
SF000341210,8/21/1985,0,,0.692
SF000341210,8/22/1985,0,,0.67
SF000341210,8/23/1985,0,,0.694
SF000341210,8/24/1985,0,,0.803
SF000341210,8/25/1985,0,,0.856
SF000341210,8/26/1985,0,,1.411
SF000341210,8/27/1985,0,,1.114
SF000341210,8/28/1985,0,,1.041
SF000341210,8/29/1985,0,,0.946
SF000341210,8/30/1985,0,,0.826
SF000341210,8/31/1985,0,,0.731
SF000341210,9/1/1985,0,,0.677
SF000341210,9/2/1985,0,,2.754
SF000341210,9/3/1985,0,,3.32
SF000341210,9/4/1985,0,,2.011
SF000341210,9/5/1985,0.24,,1.443
SF000341210,9/6/1985,0,,1.087
SF000341210,9/7/1985,0,,0.925
SF000341210,9/8/1985,0,,0.816
SF000341210,9/9/1985,0,,0.705
SF000341210,9/10/1985,0,,0.631
SF000341210,9/11/1985,0,,0.579
SF000341210,9/12/1985,0,,0.509
SF000341210,9/13/1985,0,,0.507
SF000341210,9/14/1985,0,,0.467
SF000341210,9/15/1985,0,,0.434
SF000341210,9/16/1985,0,,0.426
SF000341210,9/17/1985,0,,0.42
SF000341210,9/18/1985,0,,0.414
SF000341210,9/19/1985,0,,0.39
SF000341210,9/20/1985,0,,0.35
SF000341210,9/21/1985,0,,0.306
SF000341210,9/22/1985,0,,
SF000341210,9/23/1985,0,,
SF000341210,9/24/1985,0,,
SF000341210,9/25/1985,0,,
SF000341210,9/26/1985,0,,
SF000341210,9/27/1985,0,,
SF000341210,9/28/1985,0,,
SF000341210,9/29/1985,0,,
SF000341210,9/30/1985,0,,
SF000341210,10/1/1985,0,,
SF000341210,10/2/1985,0,,
SF000341210,10/3/1985,0,,
SF000341210,10/4/1985,0,,
SF000341210,10/5/1985,0,,
SF000341210,10/6/1985,0,,
SF000341210,10/7/1985,0,,0.262
SF000341210,10/8/1985,0,,0.171
SF000341210,10/9/1985,0,,0.09
SF000341210,10/10/1985,0,,0.051
SF000341210,10/11/1985,0.31,,0.018
SF000341210,10/12/1985,0.24,,0.006
SF000341210,10/13/1985,0.08,,0.006
SF000341210,10/14/1985,0,,0.011
SF000341210,10/15/1985,0,,0.017
SF000341210,10/16/1985,0,,0.045
SF000341210,10/17/1985,0,,0.065
SF000341210,10/18/1985,0,,0.074
SF000341210,10/19/1985,0,,0.087
SF000341210,10/20/1985,0,,0.113
SF000341210,10/21/1985,0,,0.122
SF000341210,10/22/1985,0,,0.122
SF000341210,10/23/1985,0,,0.111
SF000341210,10/24/1985,0,,0.1
SF000341210,10/25/1985,0,,0.102
SF000341210,10/26/1985,0,,0.091
SF000341210,10/27/1985,0,,0.088
SF000341210,10/28/1985,0,,0.088
SF000341210,10/29/1985,0,,0.083
SF000341210,10/30/1985,0,,0.079
SF000341210,10/31/1985,0,,0.077
SF000341210,11/1/1985,0.12,,0.075
SF000341210,11/2/1985,0.79,,0.083
SF000341210,11/3/1985,0.75,,0.088
SF000341210,11/4/1985,0.39,,0.09
SF000341210,11/5/1985,0,,0.092
SF000341210,11/6/1985,0,,0.093
SF000341210,11/7/1985,0,,0.118
SF000341210,11/8/1985,0,,0.153
SF000341210,11/9/1985,0,,0.138
SF000341210,11/10/1985,0,,0.121
SF000341210,11/11/1985,0,,0.133
SF000341210,11/12/1985,0,,0.126
SF000341210,11/13/1985,0,,0.114
SF000341210,11/14/1985,0,,0.115
SF000341210,11/15/1985,0,,0.122
SF000341210,11/16/1985,0,,0.129
SF000341210,11/17/1985,0,,0.138
SF000341210,11/18/1985,0,,0.194
SF000341210,11/19/1985,0,,0.216
SF000341210,11/20/1985,0,,0.229
SF000341210,11/21/1985,0,,0.219
SF000341210,11/22/1985,0,,0.213
SF000341210,11/23/1985,0,,0.194
SF000341210,11/24/1985,0,,0.168
SF000341210,11/25/1985,0,,0.153
SF000341210,11/26/1985,0,,0.139
SF000341210,11/27/1985,0,,0.136
SF000341210,11/28/1985,0.12,,0.139
SF000341210,11/29/1985,0,,0.15
SF000341210,11/30/1985,0,,0.151
SF000341210,12/1/1985,0,,0.151
SF000341210,12/2/1985,0,,0.151
SF000341210,12/3/1985,0,,0.157
SF000341210,12/4/1985,0,,0.291
SF000341210,12/5/1985,0,,0.533
SF000341210,12/6/1985,1.16,,0.398
SF000341210,12/7/1985,0,,0.406
SF000341210,12/8/1985,0,,14.069
SF000341210,12/9/1985,0,,7.12
SF000341210,12/10/1985,0,,3.46
SF000341210,12/11/1985,0,,1.939
SF000341210,12/12/1985,0,,1.322
SF000341210,12/13/1985,0,,0.946
SF000341210,12/14/1985,0,,0.711
SF000341210,12/15/1985,0,,
SF000341210,12/16/1985,0,,
SF000341210,12/17/1985,0,,
SF000341210,12/18/1985,0.28,,
SF000341210,12/19/1985,0.2,,
SF000341210,12/20/1985,0.39,,
SF000341210,12/21/1985,0,,
SF000341210,12/22/1985,0,,
SF000341210,12/23/1985,0,,
SF000341210,12/24/1985,0,,
SF000341210,12/25/1985,0,,
SF000341210,12/26/1985,0,,
SF000341210,12/27/1985,0,,
SF000341210,12/28/1985,0,,
SF000341210,12/29/1985,0,,
SF000341210,12/30/1985,0,,0.449
SF000341210,12/31/1985,0,,0.357
SF000341210,1/1/1986,0.79,,0.314
SF000341210,1/2/1986,0.24,,0.271
SF000341210,1/3/1986,0,,0.246
SF000341210,1/4/1986,0,,0.215
SF000341210,1/5/1986,0,,0.186
SF000341210,1/6/1986,0,,0.168
SF000341210,1/7/1986,0,,0.155
SF000341210,1/8/1986,0,,0.131
SF000341210,1/9/1986,0,,0.118
SF000341210,1/10/1986,0,,0.11
SF000341210,1/11/1986,0,,0.107
SF000341210,1/12/1986,0,,0.104
SF000341210,1/13/1986,0,,0.101
SF000341210,1/14/1986,0,,0.086
SF000341210,1/15/1986,0,,0.09
SF000341210,1/16/1986,0,,0.087
SF000341210,1/17/1986,0,,0.082
SF000341210,1/18/1986,0,,0.091
SF000341210,1/19/1986,0,,0.103
SF000341210,1/20/1986,0.1,,2.086
SF000341210,1/21/1986,0,,4.05
SF000341210,1/22/1986,0,,1.951
SF000341210,1/23/1986,0,,1.205
SF000341210,1/24/1986,0,,0.828
SF000341210,1/25/1986,0,,0.844
SF000341210,1/26/1986,0,,1.195
SF000341210,1/27/1986,0,,0.489
SF000341210,1/28/1986,0,,0.388
SF000341210,1/29/1986,0,,0.344
SF000341210,1/30/1986,0,,0.303
SF000341210,1/31/1986,0,,0.268
SF000341210,2/1/1986,0,,0.244
SF000341210,2/2/1986,0,,0.222
SF000341210,2/3/1986,0.55,,0.212
SF000341210,2/4/1986,0,,0.193
SF000341210,2/5/1986,0,,0.173
SF000341210,2/6/1986,0,,0.171
SF000341210,2/7/1986,0,,0.168
SF000341210,2/8/1986,0,,0.16
SF000341210,2/9/1986,0,,0.152
SF000341210,2/10/1986,0,,0.14
SF000341210,2/11/1986,0,,0.128
SF000341210,2/12/1986,0,,0.116
SF000341210,2/13/1986,0.39,,0.107
SF000341210,2/14/1986,0,,0.098
SF000341210,2/15/1986,0,,0.098
SF000341210,2/16/1986,0,,0.102
SF000341210,2/17/1986,0,,0.096
SF000341210,2/18/1986,0,,0.083
SF000341210,2/19/1986,0,,0.079
SF000341210,2/20/1986,0,,0.085
SF000341210,2/21/1986,0.08,,0.091
SF000341210,2/22/1986,0,,0.097
SF000341210,2/23/1986,0,,0.103
SF000341210,2/24/1986,0,,0.108
SF000341210,2/25/1986,0,,0.114
SF000341210,2/26/1986,0,,0.123
SF000341210,2/27/1986,0,,0.126
SF000341210,2/28/1986,0,,0.123
SF000341210,3/1/1986,0,,0.132
SF000341210,3/2/1986,0,,0.151
SF000341210,3/3/1986,0,,0.153
SF000341210,3/4/1986,0,,0.153
SF000341210,3/5/1986,0,,0.153
SF000341210,3/6/1986,0,,0.153
SF000341210,3/7/1986,0.79,,0.153
SF000341210,3/8/1986,0,,0.153
SF000341210,3/9/1986,0,,0.153
SF000341210,3/10/1986,0,,0.153
SF000341210,3/11/1986,0,,0.153
SF000341210,3/12/1986,0,,0.153
SF000341210,3/13/1986,0,,0.153
SF000341210,3/14/1986,0,,0.153
SF000341210,3/15/1986,0,,0.153
SF000341210,3/16/1986,0,,0.153
SF000341210,3/17/1986,0,,0.153
SF000341210,3/18/1986,0,,0.153
SF000341210,3/19/1986,0,,0.153
SF000341210,3/20/1986,0,,0.153
SF000341210,3/21/1986,0.16,,0.153
SF000341210,3/22/1986,0,,0.153
SF000341210,3/23/1986,0,,0.151
SF000341210,3/24/1986,0,,0.145
SF000341210,3/25/1986,0,,0.137
SF000341210,3/26/1986,0,,0.13
SF000341210,3/27/1986,0,,0.121
SF000341210,3/28/1986,0,,0.113
SF000341210,3/29/1986,0,,0.104
SF000341210,3/30/1986,0,,0.1
SF000341210,3/31/1986,0,,0.097
SF000341210,4/1/1986,0,,0.099
SF000341210,4/2/1986,0,,0.102
SF000341210,4/3/1986,0,,0.104
SF000341210,4/4/1986,0.51,,0.107
SF000341210,4/5/1986,0,,0.111
SF000341210,4/6/1986,0,,0.118
SF000341210,4/7/1986,0,,0.113
SF000341210,4/8/1986,0,,0.104
SF000341210,4/9/1986,0,,0.106
SF000341210,4/10/1986,0,,0.113
SF000341210,4/11/1986,0,,0.109
SF000341210,4/12/1986,0,,0.135
SF000341210,4/13/1986,0,,0.136
SF000341210,4/14/1986,0,,0.136
SF000341210,4/15/1986,0,,0.136
SF000341210,4/16/1986,0,,0.136
SF000341210,4/17/1986,0,,0.136
SF000341210,4/18/1986,0,,0.136
SF000341210,4/19/1986,0,,0.136
SF000341210,4/20/1986,0,,0.136
SF000341210,4/21/1986,0,,0.138
SF000341210,4/22/1986,0,,0.141
SF000341210,4/23/1986,0,,0.143
SF000341210,4/24/1986,0,,0.146
SF000341210,4/25/1986,0,,0.148
SF000341210,4/26/1986,0,,0.15
SF000341210,4/27/1986,0,,0.145
SF000341210,4/28/1986,0,,0.132
SF000341210,4/29/1986,0,,0.128
SF000341210,4/30/1986,0,,0.155
SF000341210,5/1/1986,0,,0.154
SF000341210,5/2/1986,0,,0.153
SF000341210,5/3/1986,0,,0.163
SF000341210,5/4/1986,0,,0.158
SF000341210,5/5/1986,0,,0.167
SF000341210,5/6/1986,0,,0.181
SF000341210,5/7/1986,0,,0.195
SF000341210,5/8/1986,0,,0.209
SF000341210,5/9/1986,0,,0.223
SF000341210,5/10/1986,0,,0.237
SF000341210,5/11/1986,0,,0.251
SF000341210,5/12/1986,0,,0.285
SF000341210,5/13/1986,0,,0.36
SF000341210,5/14/1986,0,,0.379
SF000341210,5/15/1986,0,,0.389
SF000341210,5/16/1986,0,,0.379
SF000341210,5/17/1986,0,,0.368
SF000341210,5/18/1986,0,,0.357
SF000341210,5/19/1986,0,,0.346
SF000341210,5/20/1986,0,,0.327
SF000341210,5/21/1986,0,,0.312
SF000341210,5/22/1986,0,,0.308
SF000341210,5/23/1986,0,,0.284
SF000341210,5/24/1986,0,,0.26
SF000341210,5/25/1986,0,,0.235
SF000341210,5/26/1986,0,,0.228
SF000341210,5/27/1986,0,,0.228
SF000341210,5/28/1986,0,,0.228
SF000341210,5/29/1986,0,,0.228
SF000341210,5/30/1986,0,,0.228
SF000341210,5/31/1986,0,,0.228
SF000341210,6/1/1986,0,,0.227
SF000341210,6/2/1986,0,,0.226
SF000341210,6/3/1986,0.28,,0.224
SF000341210,6/4/1986,0,,0.222
SF000341210,6/5/1986,0,,0.2
SF000341210,6/6/1986,0,,0.184
SF000341210,6/7/1986,0,,0.187
SF000341210,6/8/1986,0,,0.188
SF000341210,6/9/1986,0,,0.187
SF000341210,6/10/1986,0,,0.185
SF000341210,6/11/1986,0,,0.183
SF000341210,6/12/1986,0,,0.182
SF000341210,6/13/1986,0,,0.184
SF000341210,6/14/1986,0,,0.187
SF000341210,6/15/1986,0,,0.189
SF000341210,6/16/1986,0,,0.189
SF000341210,6/17/1986,0,,0.189
SF000341210,6/18/1986,0,,0.189
SF000341210,6/19/1986,0,,0.189
SF000341210,6/20/1986,0,,0.189
SF000341210,6/21/1986,0,,0.189
SF000341210,6/22/1986,0,,0.19
SF000341210,6/23/1986,0,,0.195
SF000341210,6/24/1986,0,,0.2
SF000341210,6/25/1986,0,,0.206
SF000341210,6/26/1986,0,,0.211
SF000341210,6/27/1986,0,,0.217
SF000341210,6/28/1986,0,,0.222
SF000341210,6/29/1986,0,,0.227
SF000341210,6/30/1986,0,,0.228
SF000341210,7/1/1986,0,,0.228
SF000341210,7/2/1986,0,,0.228
SF000341210,7/3/1986,0,,0.228
SF000341210,7/4/1986,0,,0.228
SF000341210,7/5/1986,0,,0.228
SF000341210,7/6/1986,0,,0.213
SF000341210,7/7/1986,0,,0.212
SF000341210,7/8/1986,0,,0.205
SF000341210,7/9/1986,0,,0.208
SF000341210,7/10/1986,0,,0.222
SF000341210,7/11/1986,0,,0.24
SF000341210,7/12/1986,0,,0.232
SF000341210,7/13/1986,0,,0.229
SF000341210,7/14/1986,0,,0.232
SF000341210,7/15/1986,0,,0.235
SF000341210,7/16/1986,0,,0.23
SF000341210,7/17/1986,0,,0.221
SF000341210,7/18/1986,0,,0.223
SF000341210,7/19/1986,0,,0.226
SF000341210,7/20/1986,0,,0.227
SF000341210,7/21/1986,0,,0.225
SF000341210,7/22/1986,0,,0.272
SF000341210,7/23/1986,0,,0.298
SF000341210,7/24/1986,0,,0.307
SF000341210,7/25/1986,0,,0.316
SF000341210,7/26/1986,0,,0.399
SF000341210,7/27/1986,0,,0.503
SF000341210,7/28/1986,0,,0.446
SF000341210,7/29/1986,0,,0.379
SF000341210,7/30/1986,0,,0.323
SF000341210,7/31/1986,0,,0.292
SF000341210,8/1/1986,0,,0.254
SF000341210,8/2/1986,0,,0.228
SF000341210,8/3/1986,0,,0.223
SF000341210,8/4/1986,0,,0.184
SF000341210,8/5/1986,0,,0.156
SF000341210,8/6/1986,0,,0.165
SF000341210,8/7/1986,0,,0.175
SF000341210,8/8/1986,0,,0.171
SF000341210,8/9/1986,0,,0.17
SF000341210,8/10/1986,0,,0.151
SF000341210,8/11/1986,0,,0.19
SF000341210,8/12/1986,0,,0.208
SF000341210,8/13/1986,0,,0.231
SF000341210,8/14/1986,0,,0.257
SF000341210,8/15/1986,0,,0.279
SF000341210,8/16/1986,0,,0.268
SF000341210,8/17/1986,0,,0.265
SF000341210,8/18/1986,0,,0.249
SF000341210,8/19/1986,0,,0.234
SF000341210,8/20/1986,0,,0.238
SF000341210,8/21/1986,0,,0.22
SF000341210,8/22/1986,0,,0.21
SF000341210,8/23/1986,0,,0.203
SF000341210,8/24/1986,0,,0.196
SF000341210,8/25/1986,0,,0.159
SF000341210,8/26/1986,0.16,,0.153
SF000341210,8/27/1986,0.24,,0.153
SF000341210,8/28/1986,0,,0.143
SF000341210,8/29/1986,0,,0.162
